DOMINIO,AREA,UPM,FACTOR,NUM_HOGAR,ID,PPA02,PPA03,PPA04A,PPA04B,PPA04C,PPA05,PPA06,PPA07,PPA08,PPA09,PPA10A,PPA10B,PPA11,PPA12,P03A01,P03A05A,P03A06,P03C05,P03C06,P03D03,P03D04,P03D05,P03D06,P04A02,P04C02B_2D,P04C02B_1D,P04C04B_2D,P04C04B_1D,P04C06,P04C09B,P04C10,P04C14A,P04C15A,P04C25A,P04C27,P04C33,P04C36,P04C37,P05A17A,etnicidad,PET,PEA,OCUPADOS,DESOCUPADOS,SUBVISIBLES,INACTIVOS,FORMAL_INFORMAL
3,2,143,718,2234,3,1,16,26,2,2003,3,3, ,25,7,1,1, ,1,1,3,1,1,1,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,143,718,2234,4,1,14,19,1,2005,3,3, ,25,7,1,1, ,1,1,3,1,1,1,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,143,718,2238,2,2,50,17,12,1968,2,5,11,11,2,2, ,5,1,1,3,1, , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,144,766,2241,3,1,17,20,10,2001,3,3, ,25,7,2, , ,1,1,3,1,2, ,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,144,766,2245,4,2,25,20,6,1993,3,3, ,25,1,1,1,2,1,1,2,1,2, ,1,1,4,1,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
3,2,144,766,2248,5,2,17,17,8,2001,5,5,11,25,7,2, ,0,1,1,3,1,1,4,1,1,4,1,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,144,766,2251,2,1,15,4,2,2004,3,3, ,25,7,1,1, ,1,1,3,1,1,1,1,1,4,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,144,766,2253,4,1,13,4,11,2005,3,3, ,25,7,1,2, ,1,1,3,1,1,8,1,1,4,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,145,352,2254,4,2,14,25,7,2004,3,5,11,11,7,1,2,0,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,145,352,2256,6,1,14,23,10,2004,3,5,11,11,7,1,2, ,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,145,352,2260,4,2,17,2,9,2001,3,5,11,11,7,1,2,0,1,1,3,1,1,4,2,1,4,1,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,145,352,2263,2,2,33,30,12,1985,2,3, ,25,2,2, ,4,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,145,352,2263,3,1,15,22,1,2004,3,3, ,25,7,1,2, ,1,1,2,1,2, ,1,1,1,3,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,145,352,2263,4,2,14,21,2,2005,3,3, ,25,7,1,2,0,1,1,2,1,2, ,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,145,352,2264,2,2,33,15,1,1986,2,5,11,11,2,2, ,2,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,145,352,2265,2,2,45,15,6,1973,2,5,11,11,1,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,145,352,2268,2,2,57,8,7,1961,2,3, ,25,2,2, ,2,1,1,3,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,145,352,2270,3,2,64,6,12,1954,3,3, ,25,5,2, ,0,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,146,1871,2282,1,2,39,22,2,1980,1,3, ,25,2,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,146,1871,2283,5,2,16,17,3,2003,3,5,11,11,7,1,2,0,1,1,3,1,1,1,1,1,1,2,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,146,1871,2287,6,1,17,19,8,2001,3,5,11,11,7,1,2, ,1,1,3,1,1,3,1,1,4,1,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,147,757,2288,4,1,13,9,3,2006,3,3, ,25,7,1,1, ,1,1,2,1,2, ,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,147,757,2291,2,2,52,20,1,1967,6,3, ,25,6,2, ,4,1,1,3,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,147,757,2292,1,1,85,23,4,1934,1,3, ,25,1,2, , ,1,1,3,1, , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,147,757,2295,2,2,19,14,11,1999,2,3, ,25,1,2, ,1,1,1,3,1,2, ,1,1,1,3,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,147,757,2296,4,1,34,30,9,1984,3,3, ,25,7,1,2, ,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2299,2,2,46,8,6,1972,2,3, ,25,2,2, ,2,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2302,1,1,79,24,9,1939,1,3, ,25,6,2, , ,1,1,3,1, , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2303,3,1,17,4,5,2002,3,3, ,25,7,1,2, ,1,1,3,1,1,8,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2303,4,2,15,9,10,2003,3,3, ,25,7,1,2,0,1,1,3,1,1,6,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2304,2,1,78,17,11,1940,8,3, ,25,7,2, , ,1,1,3,1, , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2306,4,1,14,28,4,2005,3,3, ,25,7,1,2, ,1,1,3,1,1,5,1,1,1,4,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2307,2,2,38,31,1,1981,2,3, ,25,1,2, ,3,1,1,3,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2309,3,2,14,23,10,2004,3,3, ,25,7,1,1,0,1,1,3,1,1,7,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,148,504,2310,4,1,15,6,9,2003,3,3, ,25,7,1,2, ,1,1,3,1,1,8,1,1,4,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,149,1223,2312,3,1,15,21,1,2004,3,3, ,25,7,1,2, ,1,1,2,1,1,1,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,149,1223,2317,2,2,17,12,1,2002,2,3, ,25,1,2, ,1,1,1,2,1,2, ,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,149,1223,2320,2,2,42,24,3,1977,2,3, ,25,2,2, ,6,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,149,1223,2321,2,2,23,10,12,1995,2,3, ,25,2,2, ,2,1,1,2,1,1,2,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,149,1223,2322,3,1,13,30,10,2005,3,3, ,25,7,1,2, ,1,1,2,1,1,8,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2324,1,1,69,30,8,1949,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,5, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2328,3,1,16,7,6,2002,3,3, ,25,7,1,2, ,1,1,3,1,2, ,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2328,4,2,14,18,3,2005,3,3, ,25,7,1,2,0,1,1,2,1,2, ,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2329,3,2,15,31,12,2003,3,3, ,25,7,1,1,0,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2334,4,2,13,8,4,2006,5,3, ,25,7,1,3,0,1,1,2,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2339,2,2,65,8,11,1953,2,3, ,25,2,2, ,2,1,1,3,1, , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,150,493,2339,4,1,21,1,10,1997,3,3, ,25,7,1,2, ,1,1,3,1,2, ,1,1,4,1,11, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,150,493,2341,2,2,57,18,4,1962,2,3, ,25,1,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2342,2,2,18,29,10,2000,3,3, ,25,7,1,1,0,1,1,3,1,1,2,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2343,2,2,27,25,1,1992,2,3, ,25,2,2, ,1,1,1,2,1,1,4,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2347,2,2,21,6,11,1997,5,3, ,25,7,2, ,0,1,1,2,1,1,4,2,1,4,4,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2349,1,1,72,9,10,1946,1,3, ,25,6,2, , ,1,1,2,1, , , , , , ,5, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2350,5,1,16,25,11,2002,5,3, ,25,7,2, , ,1,1,3,1,2, ,1,1,1,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2352,3,2,16,13,10,2002,3,3, ,25,7,1,1,0,1,1,3,1,1,4,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,151,624,2352,4,2,14,8,2,2005,3,3, ,25,7,1,1,0,1,1,3,1,1,2,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,152,1050,2356,5,2,20,7,12,1998,4,3, ,25,1,2, ,2,1,1,2,1,1,1,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,152,1050,2357,2,2,16,26,4,2003,2,3, ,25,1,2, ,0,1,1,3,1,1,2,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,152,1050,2358,2,2,43,12,8,1975,2,3, ,25,1,2, ,4,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
3,2,152,1050,2361,3,1,18,8,1,2001,3,3, ,25,7,1,1, ,1,1,3,1,2, ,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,152,1050,2364,4,2,15,8,12,2003,5,3, ,25,7,2, ,0,1,1,3,1,2, ,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,152,1050,2364,5,2,17,14,10,2001,5,3, ,25,1,2, ,1,1,1,3,1,2, ,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,153,678,2369,2,2,29,3,3,1990,2,3, ,25,1,2, ,3,1,1,2,1,1,6,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,153,678,2375,3,2,19,20,10,1999,4,3, ,25,1,2, ,1,1,1,2,1,1,6,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,154,657,2379,1,2,85,22,5,1934,1,3, ,25,6,2, ,9,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,154,657,2379,2,2,31,9,9,1987,5,3, ,25,7,2, ,5,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,154,657,2379,3,2,14,19,9,2004,13,3, ,25,7,1,2,0,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,154,657,2380,1,2,74,8,11,1944,1,3, ,25,6,2, ,3,1,1,2,1, , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,154,657,2380,5,1,15,1,10,2003,5,3, ,25,7,1,2, ,1,1,3,1,2, ,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,154,657,2387,2,2,65,11,3,1954,2,3, ,25,2,2, ,2,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,154,657,2388,3,1,12,15,6,2006,3,5,14,25,7,1,2, ,1,1,2,1, , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,154,657,2390,2,2,17,6,2,2002,2,3, ,25,1,2, ,0,1,1,3,1,1,8,1,1,4,1,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,154,657,2391,2,2,13,19,3,2006,3,3, ,25,7,1,1,0,1,1,3,1,1,98,1,1,1,4,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,155,433,2396,3,2,15,25,11,2003,3,3, ,25,7,1,2,0,1,1,3,1,1,6,1,1,1,3,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,155,433,2396,4,2,13,21,9,2005,3,3, ,25,7,1,2,0,1,1,2,1,1,7,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,155,433,2401,2,2,45,10,2,1974,2,5,10,25,2,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,155,433,2401,5,1,14,16,4,2004,3,3, ,25,7,1,2, ,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,155,433,2407,7,2,14,2,5,2005,5,3, ,25,7,2, ,0,1,1,3,1,1,6,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2408,2,2,35,4,10,1983,2,3, ,25,1,2, ,4,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2408,4,2,15,31,10,2003,3,3, ,25,7,1,2,0,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2411,4,2,14,25,11,2005,3,3, ,25,7,1,2,0,1,1,2,1,1,3,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2412,3,1,25,1,12,1993,3,3, ,25,7,1,2, ,1,1,2,1,1,1,1,1,4,1,98, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2412,5,2,18,22,4,2001,3,3, ,25,7,1,2,0,1,1,3,1,1,2,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2413,4,2,20,8,9,1998,3,3, ,25,7,1,2,2,1,1,3,1,2, ,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2414,2,2,38,7,5,1981,2,3, ,25,2,2, ,4,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2414,4,1,16,13,3,2003,3,3, ,25,7,1,2, ,1,1,3,1,2, ,1,1,1,3,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2415,3,2,24,10,2,1995,10,3, ,25,7,2, ,2,1,1,2,1,1,2,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,156,996,2416,3,2,33,7,6,1985,3,3, ,25,3,1,2,1,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,157,1108,2419,8,1,13,27,3,2006,3,5,10,10,7,1,2, ,1,1,2,1,1,3,1,1,1,1,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,157,1108,2422,4,1,14,23,2,2005,3,3, ,25,7,1,2, ,1,1,2,1,1,1,2,1,4,1,98, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,157,1108,2425,5,2,14,8,11,2004,3,3, ,25,7,1,2,0,1,1,3,1,1,7,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,157,1108,2426,4,2,15,10,11,2003,3,3, ,25,7,1,2,0,1,1,3,1,1,7,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,157,1108,2428,2,2,23,3,9,1995,2,3, ,25,1,2, ,2,1,1,2,1,1,6,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,158,505,2430,3,1,12,5,6,2006,3,3, ,25,7,1,2, ,1,1,2,1, , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,158,505,2431,3,2,16,5,9,2002,5,3, ,25,7,2, ,0,1,1,2,1,1,2,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,158,505,2434,3,2,14,4,2,2005,3,3, ,25,7,1,2,0,1,1,3,1,1,1,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,158,505,2442,1,2,19,23,11,1999,1,3, ,25,1,2, ,2,1,1,2,1,1,6,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,158,505,2444,6,1,14,9,7,2004,3,3, ,25,7,1,2, ,1,1,2,1,1,98,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,158,505,2445,2,2,31,14,11,1987,2,3, ,25,1,2, ,2,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,159,697,2448,5,1,16,16,6,2002,3,3, ,25,1,1,2, ,1,1,3,1,2, ,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,159,697,2450,2,2,35,27,9,1983,2,3, ,25,2,2, ,1,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,159,697,2458,2,2,29,17,6,1989,3,3, ,25,2,2, ,3,1,1,2,1,1,2,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,159,697,2460,2,2,28,19,9,1990,2,3, ,25,1,2, ,2,1,1,2,1,1,5,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,160,530,2467,2,2,40,14,7,1978,3,3, ,25,2,2, ,0,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,160,530,2477,3,1,16,7,4,2003,5,3, ,25,7,2, , ,1,1,3,1,1,1,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,160,530,2477,4,2,13,11,5,2006,5,3, ,25,7,2, ,0,1,1,2,1,1,2,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,160,530,2479,2,2,22,20,6,1996,2,3, ,25,1,2, ,1,1,1,2,1,1,5,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,161,1556,2481,5,1,16,7,2,2003,3,3, ,25,7,1,2, ,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,161,1556,2483,3,2,14,4,12,2004,3,3, ,25,7,1,2,0,1,1,3,1,1,98,1,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,161,1556,2490,3,2,13,7,12,2005,3,3, ,25,7,1,2,0,1,1,2,1,1,1,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2491,2,2,38,6,7,1980,2,3, ,25,2,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2492,5,2,14,3,11,2004,3,3, ,25,7,1,2,0,1,1,3,1,1,6,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2493,3,2,16,7,11,2002,3,3, ,25,7,1,2,0,1,1,2,1,1,6,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2497,2,2,30,18,3,1989,3,3, ,25,7,1,1,0,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2497,5,2,19,1,1,2000,4,3, ,25,1,2, ,1,1,1,2,1,1,1,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2498,2,2,54,11,5,1965,2,3, ,25,2,2, ,7,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2498,8,2,14,4,2,2005,3,3, ,25,7,1,2,0,1,1,3,1,1,5,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2499,2,2,26,4,3,1993,2,3, ,25,2,2, ,4,1,1,3,1,2, ,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,162,1324,2499,3,2,13,9,4,2006,3,3, ,25,7,1,2,0,1,1,2,1,1,1,2,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,163,1043,2504,3,2,16,24,10,2002,3,1, ,25,7,1,2,0,1,1,2,1,2, ,2,1,4,1,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,163,1043,2506,3,2,14,7,8,2004,3,3, ,25,7,1,1,0,1,1,3,1,1,6,1,1,1,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,163,1043,2506,4,2,17,27,12,2001,3,3, ,25,7,1,1,1,1,1,3,1,1,6,1,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,163,1043,2507,3,2,15,7,3,2004,3,1, ,25,7,1,1,0,1,1,2,1,1,2,2,2, , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,163,1043,2511,4,2,14,11,9,2004,3,1, ,25,7,1,2,0,1,1,2,1,1,2,2,2, , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,164,1137,2512,2,2,31,30,5,1987,2,1, ,25,2,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,164,1137,2512,3,2,12,25,8,2006,3,1, ,25,7,1,2,0,1,1,2,1, , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
3,2,164,1137,2515,4,2,15,5,12,2003,3,3, ,25,7,1,2,0,1,1,2,1,2, ,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,164,1137,2516,4,2,22,18,12,1996,3,3, ,25,4,1,1,1,1,1,2,1,2, ,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,164,1137,2517,2,2,24,19,12,1994,2,3, ,25,1,2, ,2,1,1,2,1,2, ,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,165,606,2526,3,2,84,24,4,1935,6,3, ,25,6,2, ,8,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,165,606,2530,5,1,13,23,9,2005,3,3, ,25,7,1,2, ,1,1,2,1,1,8,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,165,606,2535,5,1,14,10,8,2004,10,3, ,25,7,1,2, ,1,1,2,1,1,1,1,1,1,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,166,807,2540,4,2,25,11,6,1993,13,3, ,25,4,1,2,3,1,1,2,1,1,4,2,1,4,1,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,166,807,2541,6,2,15,18,3,2004,3,3, ,25,7,1,2,0,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,166,807,2547,2,2,29,26,10,1989,2,3, ,25,1,2, ,2,1,1,2,1,2, ,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2551,2,1,16,26,11,2002,3,3, ,25,7,1,1, ,1,1,3,1,1,8,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2556,3,1,13,22,8,2005,3,3, ,25,7,1,2, ,1,1,3,1,1,8,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2557,6,2,14,7,11,2004,10,3, ,25,7,2, ,0,1,1,3,1,1,1,1,1,1,3,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2558,2,2,30,4,5,1989,2,3, ,25,2,2, ,3,1,1,2,1, , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2558,3,2,12,19,8,2006,3,3, ,25,7,1,2,0,1,1,2,1, , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2560,4,2,14,30,8,2004,3,3, ,25,7,1,2,0,1,1,3,1,1,6,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2562,2,2,14,9,11,2004,3,3, ,25,7,1,1,0,1,1,2,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2563,4,2,13,6,7,2005,5,3, ,25,7,1,3,0,1,1,3,1,2, ,1,1,3,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,167,518,2563,8,1,13,24,12,2005,5,3, ,25,7,1,6, ,1,1,2,1,2, ,1,1,3,2,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,168,607,2565,4,2,17,25,1,2002,3,4, ,25,7,2, ,0,1,1,2,1,1,2,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,168,607,2567,2,2,21,14,1,1998,2,3, ,25,1,2, ,2,1,1,3,1,1,5,1,2, , ,9, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,168,607,2573,4,2,17,8,5,2002,3,3, ,25,7,1,2,0,1,1,3,1,1,4,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,168,607,2573,5,2,14,14,6,2004,3,3, ,25,7,1,2,0,1,1,2,1,1,4,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,169,867,2581,1,1,50,30,6,1968,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,7, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
3,2,169,867,2581,5,2,15,15,5,2004,3,3, ,25,7,1,2,0,1,1,3,1,1,1,1,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,169,867,2583,6,2,16,10,5,2003,3,3, ,25,7,1,2,0,1,1,3,1,1,1,2,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
